ANIO_DENUNCIA;ANIO_HECHO;CAPTURA;CONDENA;DELITO;DEPARTAMENTO;GRUPO_EDAD_VICTIMA;HOMICIDIO_DOLOSO_CONSUMADO;IMPUTACION;MUNICIPIO;RUPTURA;TOTAL_VICTIMAS;Rural;DENSIDAD_POBLACIONAL
2022;2022;SI;SI;FEMINICIDIO ART. 104A C.P.;Quindío;JUVENTUD 18 - 28;SI;SI;ARMENIA;NO;1;0;297655
2022;2022;SI;SI;FEMINICIDIO ART. 104A C.P.;Quindío;JUVENTUD 18 - 28;NO;SI;CALARCA;NO;1;1;71599
2022;2022;SI;SI;FEMINICIDIO ART. 104A C.P.;Quindío;JUVENTUD 18 - 28;SI;SI;ARMENIA;NO;1;0;297655
2022;2022;SI;SI;FEMINICIDIO ART. 104A C.P.;Santander;JUVENTUD 18 - 28;NO;SI;FLORIDABLANCA;NO;1;1;296324
2022;2022;SI;SI;FEMINICIDIO ART. 104A C.P.;Santander;JUVENTUD 18 - 28;SI;SI;BUCARAMANGA;NO;1;0;588404
2022;2022;SI;SI;FEMINICIDIO ART. 104A C.P.;Sucre;INFANCIA 6 - 11;SI;SI;SANTIAGO DE TOLÚ;NO;1;1;32297
2022;2022;SI;SI;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ADULTEZ 29 - 59;NO;SI;CALI;SI;1;0;2235750
2022;2022;SI;SI;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ADULTEZ 29 - 59;NO;SI;CALI;NO;1;0;2235750
2022;2022;SI;SI;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ADULTEZ 29 - 59;NO;SI;JAMUNDÍ;NO;1;1;154886
2022;2022;SI;SI;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ADULTEZ 29 - 59;SI;SI;TULUÁ;NO;1;1;214341
2022;2022;SI;SI;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 6, 7 Y 6 (SIC) DEL ART. 104. ART. 104B L.G Modificado Ley 2197 de 2022;Caquetá;ADULTEZ 29 - 59;NO;SI;FLORENCIA;NO;1;0;167544
2022;2022;SI;SI;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Bolívar;ADULTEZ 29 - 59;SI;SI;CARTAGENA;NO;1;0;987889
2022;2022;SI;SI;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Santander;ADULTEZ 29 - 59;NO;SI;SAN GIL;NO;1;1;54433
2022;2022;SI;SI;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Santander;JUVENTUD 18 - 28;SI;SI;LEBRÍJA;NO;1;1;40507
2022;2022;SI;SI;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Tolima;ADULTEZ 29 - 59;SI;SI;CUNDAY;NO;1;1;9024
2022;2022;SI;SI;FEMINICIDIO ART. 104A C.P. AGRAVADO POR VICTIMA MENOR DE 18 AÑOS, MAYOR DE 60 O EMBARAZO. ART. 104B L.B;Valle del Cauca;ADULTO MAYOR DE 60;SI;SI;TULUÁ;NO;1;1;214341
2022;2022;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ADULTEZ 29 - 59;NO;SI;BOGOTÁ, D.C.;SI;1;0;7497976
2023;2017;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ADOLESCENTE 14 - 17;NO;NO;CALI;NO;1;0;2235750
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ADULTEZ 29 - 59;NO;NO;ITAGUI;NO;1;1;280273
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;JUVENTUD 18 - 28;SI;NO;YONDÓ;NO;1;1;18410
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P.;Arauca;ADULTEZ 29 - 59;SI;NO;ARAUCA;NO;1;0;80720
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ADULTEZ 29 - 59;SI;NO;GALAPA;NO;1;1;57696
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ADULTEZ 29 - 59;NO;NO;BOGOTÁ, D.C.;NO;1;0;7497976
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ADULTO MAYOR DE 60;SI;NO;BOGOTÁ, D.C.;NO;1;0;7497976
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;JUVENTUD 18 - 28;NO;NO;BOGOTÁ, D.C.;NO;1;0;7497976
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ADULTEZ 29 - 59;NO;NO;BOGOTÁ, D.C.;NO;1;0;7497976
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P.;Caquetá;ADULTEZ 29 - 59;NO;NO;SAN VICENTE DEL CAGUÁN;NO;1;1;50053
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P.;Casanare;JUVENTUD 18 - 28;NO;NO;TRINIDAD;NO;1;1;12872
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P.;Casanare;JUVENTUD 18 - 28;SI;NO;YOPAL;NO;1;0;162506
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P.;Chocó;ADULTEZ 29 - 59;SI;NO;ISTMINA;NO;1;1;31415
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P.;Córdoba;JUVENTUD 18 - 28;NO;NO;MONTELÍBANO;NO;1;1;79409
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P.;Cundinamarca;ADULTEZ 29 - 59;NO;NO;TABIO;NO;1;1;20092
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;PRE-ADOLESCENTE 12 - 13;NO;NO;SAN SEBASTIÁN DE BUENAVISTA;NO;1;1;18815
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P.;Meta;JUVENTUD 18 - 28;NO;NO;PUERTO LÓPEZ;NO;1;1;29803
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P.;Nariño;ADULTEZ 29 - 59;NO;NO;TANGUA;NO;1;1;13410
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P.;Nariño;ADULTEZ 29 - 59;SI;NO;POTOSÍ;NO;1;1;10514
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P.;Norte de Santander;ADULTEZ 29 - 59;NO;NO;CÚCUTA;NO;1;0;730204
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;JUVENTUD 18 - 28;NO;NO;MOCOA;NO;1;0;54177
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P.;Quindío;JUVENTUD 18 - 28;NO;SI;ARMENIA;NO;1;0;297655
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P.;Quindío;PRIMERA INFANCIA 0 - 5;SI;SI;ARMENIA;NO;1;0;297655
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P.;Risaralda;ADOLESCENTE 14 - 17;NO;NO;DOSQUEBRADAS;NO;1;1;218993
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P.;Risaralda;ADULTEZ 29 - 59;NO;NO;DOSQUEBRADAS;NO;1;1;218993
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ADULTEZ 29 - 59;NO;NO;CHAPARRAL;NO;1;1;50193
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ADULTEZ 29 - 59;NO;NO;CHAPARRAL;NO;1;1;50193
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ADULTEZ 29 - 59;NO;NO;CALI;NO;1;0;2235750
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ADULTEZ 29 - 59;NO;NO;CANDELARIA;NO;1;1;15392
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ADULTEZ 29 - 59;NO;NO;PALMIRA;NO;1;1;350812
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ADULTO MAYOR DE 60;SI;NO;CALI;NO;1;0;2235750
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 6, 7 Y 6 (SIC) DEL ART. 104. ART. 104B L.G Modificado Ley 2197 de 2022;BOGOTÁ, D. C.;JUVENTUD 18 - 28;SI;NO;BOGOTÁ, D.C.;NO;1;0;7497976
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 6, 7 Y 6 (SIC) DEL ART. 104. ART. 104B L.G Modificado Ley 2197 de 2022;Huila;ADULTEZ 29 - 59;SI;NO;GUADALUPE;NO;1;1;6475
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 6, 7 Y 6 (SIC) DEL ART. 104. ART. 104B L.G Modificado Ley 2197 de 2022;Huila;JUVENTUD 18 - 28;NO;SI;SUAZA;NO;1;1;21171
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR AGRESION SEXUAL, FISICA O PSICOLOGICA. ART. 104B L.F;Valle del Cauca;JUVENTUD 18 - 28;NO;NO;CALI;NO;1;0;2235750
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E;Sucre;ADULTEZ 29 - 59;NO;NO;COROZAL;NO;1;1;65990
2023;2023;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR VICTIMA MENOR DE 18 AÑOS, MAYOR DE 60 O EMBARAZO. ART. 104B L.B;Cauca;ADOLESCENTE 14 - 17;SI;NO;SANTANDER DE QUILICHAO;NO;1;1;108564
2023;2023;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ADULTEZ 29 - 59;NO;SI;COPACABANA;NO;1;1;75563
2023;2023;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ADULTEZ 29 - 59;NO;SI;GIRARDOTA;NO;1;1;50020
2023;2023;SI;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;JUVENTUD 18 - 28;NO;SI;BARRANQUILLA;NO;1;0;1224588
2023;2023;SI;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;JUVENTUD 18 - 28;NO;SI;SOLEDAD;NO;1;1;620772
2023;2023;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;JUVENTUD 18 - 28;NO;SI;BOGOTÁ, D.C.;NO;1;0;7497976
2023;2023;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;JUVENTUD 18 - 28;SI;SI;BOGOTÁ, D.C.;NO;1;0;7497976
2023;2023;SI;NO;FEMINICIDIO ART. 104A C.P.;Bolívar;JUVENTUD 18 - 28;SI;SI;CALAMAR;NO;1;1;21981
2023;2023;SI;NO;FEMINICIDIO ART. 104A C.P.;Bolívar;JUVENTUD 18 - 28;NO;SI;CARTAGENA;NO;1;0;987889
2023;2023;SI;NO;FEMINICIDIO ART. 104A C.P.;Caldas;ADULTEZ 29 - 59;SI;SI;SALAMINA;NO;1;1;19676
2023;2023;SI;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ADULTEZ 29 - 59;SI;SI;VALLEDUPAR;NO;1;0;501742
2023;2023;SI;NO;FEMINICIDIO ART. 104A C.P.;Huila;ADULTO MAYOR DE 60;NO;SI;PITALITO;NO;1;1;121106
2023;2023;SI;NO;FEMINICIDIO ART. 104A C.P.;Huila;INFANCIA 6 - 11;SI;SI;PITALITO;NO;1;1;121106
2023;2023;SI;NO;FEMINICIDIO ART. 104A C.P.;Quindío;ADULTEZ 29 - 59;NO;SI;CALARCA;NO;1;1;71599
2023;2023;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ADULTO MAYOR DE 60;NO;NO;BUENAVENTURA;NO;1;1;309358
2023;2023;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ADULTEZ 29 - 59;NO;SI;CALI;NO;1;0;2235750
2023;2023;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ADULTEZ 29 - 59;NO;SI;PALMIRA;NO;1;1;350812
2023;2023;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;JUVENTUD 18 - 28;NO;SI;CALI;NO;1;0;2235750
2023;2023;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;JUVENTUD 18 - 28;SI;SI;CALI;NO;1;0;2235750
2023;2023;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 6, 7 Y 6 (SIC) DEL ART. 104. ART. 104B L.G Modificado Ley 2197 de 2022;Caldas;ADULTEZ 29 - 59;NO;SI;LA DORADA;NO;1;1;70945
2023;2023;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Bolívar;JUVENTUD 18 - 28;NO;SI;CARTAGENA;NO;1;0;987889
2023;2023;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Santander;JUVENTUD 18 - 28;NO;SI;PUERTO WILCHES;NO;1;1;31945
2023;2023;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR AGRESION SEXUAL, FISICA O PSICOLOGICA. ART. 104B L.F;Valle del Cauca;JUVENTUD 18 - 28;NO;SI;EL DOVIO;NO;1;1;9067
2023;2023;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR CONCURSO DE PERSONAS. ART. 104B L.C;Santander;JUVENTUD 18 - 28;NO;SI;PUERTO WILCHES;NO;1;1;31945
2023;2023;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR CONCURSO DE PERSONAS. ART. 104B L.C;Valle del Cauca;JUVENTUD 18 - 28;NO;SI;CALI;NO;1;0;2235750
2023;2023;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR VICTIMA MENOR DE 18 AÑOS, MAYOR DE 60 O EMBARAZO. ART. 104B L.B;Huila;ADULTO MAYOR DE 60;NO;SI;PITALITO;NO;1;1;121106
2023;2023;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR VICTIMA MENOR DE 18 AÑOS, MAYOR DE 60 O EMBARAZO. ART. 104B L.B;Huila;INFANCIA 6 - 11;SI;SI;PITALITO;NO;1;1;121106
2013;2013;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INFANCIA 6 - 11;SI;SI;PEQUE;NO;1;1;8002
2014;2014;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ADULTEZ 29 - 59;SI;SI;BOGOTÁ, D.C.;NO;1;0;7497976
2015;2015;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ADOLESCENTE 14 - 17;NO;SI;BOGOTÁ, D.C.;NO;1;0;7497976
2015;2015;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;JUVENTUD 18 - 28;SI;SI;BOGOTÁ, D.C.;NO;1;0;7497976
2015;2015;NO;NO;FEMINICIDIO ART. 104A C.P.;Meta;JUVENTUD 18 - 28;SI;NO;PUERTO GAITÁN;NO;1;1;39844
2015;2015;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;JUVENTUD 18 - 28;SI;SI;CALI;NO;1;0;2235750
2015;2015;NO;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;JUVENTUD 18 - 28;SI;SI;CAUCASIA;NO;1;1;87332
2015;2015;NO;SI;FEMINICIDIO ART. 104A C.P.;Cauca;JUVENTUD 18 - 28;SI;SI;SANTANDER DE QUILICHAO;NO;1;1;108564
2015;2015;NO;SI;FEMINICIDIO ART. 104A C.P.;Meta;ADULTEZ 29 - 59;SI;SI;RESTREPO;NO;1;1;17762
2015;2015;SI;NO;FEMINICIDIO ART. 104A C.P.;Cauca;ADULTEZ 29 - 59;NO;SI;POPAYÁN;NO;1;0;320089
2015;2015;SI;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;JUVENTUD 18 - 28;SI;SI;MAICAO;NO;1;1;161216
2015;2015;SI;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;JUVENTUD 18 - 28;NO;SI;CIÉNAGA;NO;1;1;117834
2015;2015;SI;NO;FEMINICIDIO ART. 104A C.P.;Meta;JUVENTUD 18 - 28;SI;SI;VILLAVICENCIO;NO;1;0;535328
2015;2015;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ADULTEZ 29 - 59;NO;SI;CALI;NO;1;0;2235750
2015;2015;SI;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;ADULTEZ 29 - 59;NO;SI;MEDELLÍN;NO;1;0;2455072
2015;2015;SI;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;ADULTEZ 29 - 59;SI;SI;SAN FRANCISCO;NO;1;1;5624
2015;2015;SI;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;ADULTEZ 29 - 59;SI;SI;YOLOMBÓ;NO;1;1;22313
2015;2015;SI;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;JUVENTUD 18 - 28;NO;SI;RETIRO;NO;1;1;22742
2015;2015;SI;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ADOLESCENTE 14 - 17;NO;SI;BOGOTÁ, D.C.;SI;1;0;7497976
2015;2015;SI;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ADOLESCENTE 14 - 17;SI;SI;BOGOTÁ, D.C.;NO;1;0;7497976
2015;2015;SI;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ADULTEZ 29 - 59;NO;SI;BOGOTÁ, D.C.;NO;1;0;7497976
2015;2015;SI;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;JUVENTUD 18 - 28;NO;SI;BOGOTÁ, D.C.;NO;1;0;7497976
2015;2015;SI;SI;FEMINICIDIO ART. 104A C.P.;Caquetá;ADULTEZ 29 - 59;SI;SI;SAN VICENTE DEL CAGUÁN;NO;1;1;50053
2015;2015;SI;SI;FEMINICIDIO ART. 104A C.P.;Cauca;ADULTEZ 29 - 59;NO;SI;PUERTO TEJADA;NO;1;1;41269
2015;2015;SI;SI;FEMINICIDIO ART. 104A C.P.;Cauca;ADULTEZ 29 - 59;NO;SI;PUERTO TEJADA;NO;1;1;41269
2015;2015;SI;SI;FEMINICIDIO ART. 104A C.P.;Cundinamarca;ADULTEZ 29 - 59;SI;SI;FACATATIVÁ;NO;1;1;128492
2015;2015;SI;SI;FEMINICIDIO ART. 104A C.P.;Huila;JUVENTUD 18 - 28;SI;SI;SAN AGUSTÍN;NO;1;1;32456
2015;2015;SI;SI;FEMINICIDIO ART. 104A C.P.;La Guajira;ADULTEZ 29 - 59;SI;SI;MAICAO;NO;1;1;161216
2015;2015;SI;SI;FEMINICIDIO ART. 104A C.P.;Magdalena;ADOLESCENTE 14 - 17;SI;SI;EL BANCO;NO;1;1;63387
2015;2015;SI;SI;FEMINICIDIO ART. 104A C.P.;Magdalena;ADULTEZ 29 - 59;NO;SI;SANTA MARTA;NO;1;0;509999
2015;2015;SI;SI;FEMINICIDIO ART. 104A C.P.;Meta;ADULTEZ 29 - 59;SI;SI;VILLAVICENCIO;NO;1;0;535328
2015;2015;SI;SI;FEMINICIDIO ART. 104A C.P.;Tolima;JUVENTUD 18 - 28;NO;SI;ALVARADO;NO;1;1;8707
2015;2015;SI;SI;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ADOLESCENTE 14 - 17;SI;SI;RIOFRÍO;NO;1;1;15592
2015;2015;SI;SI;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ADULTEZ 29 - 59;NO;SI;CALI;NO;1;0;2235750
2015;2015;SI;SI;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;JUVENTUD 18 - 28;NO;SI;JAMUNDÍ;NO;1;1;154886
2015;2015;SI;SI;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;JUVENTUD 18 - 28;NO;SI;PALMIRA;NO;1;1;350812
2015;2015;SI;SI;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;JUVENTUD 18 - 28;SI;SI;CALI;NO;1;0;2235750
2016;2016;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ADULTEZ 29 - 59;SI;SI;BOGOTÁ, D.C.;NO;1;0;7497976
2016;2016;NO;NO;FEMINICIDIO ART. 104A C.P.;Caquetá;ADULTEZ 29 - 59;SI;SI;CARTAGENA DEL CHAIRÁ;NO;1;1;29635
2016;2016;NO;NO;FEMINICIDIO ART. 104A C.P.;Casanare;ADULTEZ 29 - 59;SI;SI;AGUAZUL;NO;1;1;35859
2016;2016;NO;NO;FEMINICIDIO ART. 104A C.P.;Guaviare;JUVENTUD 18 - 28;NO;SI;SAN JOSÉ DEL GUAVIARE;NO;1;0;51030
2016;2016;NO;NO;FEMINICIDIO ART. 104A C.P.;Norte de Santander;JUVENTUD 18 - 28;SI;SI;CÚCUTA;NO;1;0;730204
2016;2016;NO;NO;FEMINICIDIO ART. 104A C.P.;Santander;ADULTEZ 29 - 59;SI;SI;ALBANIA;NO;1;1;4876
2016;2016;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ADULTEZ 29 - 59;SI;SI;ROVIRA;NO;1;1;21807
2016;2016;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;JUVENTUD 18 - 28;NO;SI;COYAIMA;NO;1;1;22820
2016;2016;NO;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;ADULTEZ 29 - 59;SI;SI;BELLO;NO;1;1;530371
2016;2016;NO;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;ADULTEZ 29 - 59;SI;SI;MEDELLÍN;NO;1;0;2455072
2016;2016;NO;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;JUVENTUD 18 - 28;SI;SI;MEDELLÍN;NO;1;0;2455072
2016;2016;NO;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;JUVENTUD 18 - 28;NO;SI;BOGOTÁ, D.C.;NO;1;0;7497976
2016;2016;NO;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;JUVENTUD 18 - 28;SI;SI;BOGOTÁ, D.C.;NO;1;0;7497976
2016;2016;NO;SI;FEMINICIDIO ART. 104A C.P.;Caldas;ADULTEZ 29 - 59;SI;SI;MANIZALES;NO;1;0;437508
2016;2016;NO;SI;FEMINICIDIO ART. 104A C.P.;Cauca;ADULTEZ 29 - 59;NO;SI;POPAYÁN;NO;1;0;320089
2016;2016;NO;SI;FEMINICIDIO ART. 104A C.P.;Córdoba;INFANCIA 6 - 11;SI;SI;SAN JOSE DE URE;NO;1;1;12736
2016;2016;NO;SI;FEMINICIDIO ART. 104A C.P.;Norte de Santander;ADULTEZ 29 - 59;NO;SI;CÚCUTA;NO;1;0;730204
2016;2016;NO;SI;FEMINICIDIO ART. 104A C.P.;Risaralda;JUVENTUD 18 - 28;SI;SI;QUINCHÍA;NO;1;1;27174
2016;2016;NO;SI;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ADULTEZ 29 - 59;NO;SI;CALI;NO;1;0;2235750
2016;2016;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;JUVENTUD 18 - 28;SI;SI;MEDELLÍN;NO;1;0;2455072
2016;2016;SI;NO;FEMINICIDIO ART. 104A C.P.;Archipiélago de San Andrés, Providencia y Santa Catalina;JUVENTUD 18 - 28;NO;SI;SAN ANDRÉS;NO;1;0;8816
2016;2016;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;JUVENTUD 18 - 28;NO;SI;BOGOTÁ, D.C.;NO;1;0;7497976
2016;2016;SI;NO;FEMINICIDIO ART. 104A C.P.;Bolívar;ADOLESCENTE 14 - 17;NO;SI;CARTAGENA;NO;1;0;987889
2016;2016;SI;NO;FEMINICIDIO ART. 104A C.P.;Bolívar;ADULTEZ 29 - 59;NO;SI;CARTAGENA;NO;1;0;987889
2016;2016;SI;NO;FEMINICIDIO ART. 104A C.P.;Bolívar;ADOLESCENTE 14 - 17;NO;SI;CARTAGENA;NO;1;0;987889
2016;2016;SI;NO;FEMINICIDIO ART. 104A C.P.;Cauca;ADOLESCENTE 14 - 17;NO;SI;PAEZ;NO;1;1;44279
2016;2016;SI;NO;FEMINICIDIO ART. 104A C.P.;Cauca;JUVENTUD 18 - 28;SI;SI;INZÁ;NO;1;1;28326
2016;2016;SI;NO;FEMINICIDIO ART. 104A C.P.;Córdoba;ADOLESCENTE 14 - 17;SI;SI;TIERRALTA;NO;1;1;90807
2016;2016;SI;NO;FEMINICIDIO ART. 104A C.P.;Córdoba;JUVENTUD 18 - 28;SI;SI;MONTERÍA;NO;1;0;494945
2016;2016;SI;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;JUVENTUD 18 - 28;NO;SI;SAN JUAN DEL CESAR;NO;1;1;45016
2016;2016;SI;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;JUVENTUD 18 - 28;SI;SI;SAN JUAN DEL CESAR;NO;1;1;45016
2016;2016;SI;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ADULTEZ 29 - 59;NO;SI;CIÉNAGA;NO;1;1;117834
2016;2016;SI;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ADULTEZ 29 - 59;NO;SI;PLATO;NO;1;1;59543
2016;2016;SI;NO;FEMINICIDIO ART. 104A C.P.;Nariño;ADOLESCENTE 14 - 17;NO;SI;TUMACO;NO;1;1;254908
2016;2016;SI;NO;FEMINICIDIO ART. 104A C.P.;Norte de Santander;JUVENTUD 18 - 28;NO;SI;CÚCUTA;NO;1;0;730204
2016;2016;SI;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ADULTEZ 29 - 59;NO;SI;MOCOA;NO;1;0;54177
2016;2016;SI;NO;FEMINICIDIO ART. 104A C.P.;Quindío;JUVENTUD 18 - 28;NO;SI;CALARCA;NO;1;1;71599
2016;2016;SI;NO;FEMINICIDIO ART. 104A C.P.;Risaralda;ADULTEZ 29 - 59;NO;SI;BELÉN DE UMBRÍA;NO;1;1;24750
2016;2016;SI;NO;FEMINICIDIO ART. 104A C.P.;Santander;ADULTEZ 29 - 59;SI;SI;BUCARAMANGA;NO;1;0;588404
2016;2016;SI;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ADULTEZ 29 - 59;SI;SI;SANTIAGO DE TOLÚ;NO;1;1;32297
2016;2016;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ADULTEZ 29 - 59;NO;SI;PALMIRA;NO;1;1;350812
2016;2016;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;JUVENTUD 18 - 28;NO;SI;CALI;NO;1;0;2235750
2016;2016;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;JUVENTUD 18 - 28;NO;SI;PALMIRA;NO;1;1;350812
2016;2016;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;JUVENTUD 18 - 28;NO;SI;CALI;NO;1;0;2235750
2016;2016;SI;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;ADOLESCENTE 14 - 17;NO;SI;MEDELLÍN;NO;1;0;2455072
